participantId,teamId,championId,spell1Id,spell2Id,stats.participantId,stats.win,stats.item0,stats.item1,stats.item2,stats.item3,stats.item4,stats.item5,stats.item6,stats.kills,stats.deaths,stats.assists,stats.largestKillingSpree,stats.largestMultiKill,stats.killingSprees,stats.longestTimeSpentLiving,stats.doubleKills,stats.tripleKills,stats.quadraKills,stats.pentaKills,stats.unrealKills,stats.totalDamageDealt,stats.magicDamageDealt,stats.physicalDamageDealt,stats.trueDamageDealt,stats.largestCriticalStrike,stats.totalDamageDealtToChampions,stats.magicDamageDealtToChampions,stats.physicalDamageDealtToChampions,stats.trueDamageDealtToChampions,stats.totalHeal,stats.totalUnitsHealed,stats.damageSelfMitigated,stats.damageDealtToObjectives,stats.damageDealtToTurrets,stats.visionScore,stats.timeCCingOthers,stats.totalDamageTaken,stats.magicalDamageTaken,stats.physicalDamageTaken,stats.trueDamageTaken,stats.goldEarned,stats.goldSpent,stats.turretKills,stats.inhibitorKills,stats.totalMinionsKilled,stats.neutralMinionsKilled,stats.totalTimeCrowdControlDealt,stats.champLevel,stats.visionWardsBoughtInGame,stats.sightWardsBoughtInGame,stats.firstBloodKill,stats.firstBloodAssist,stats.firstTowerKill,stats.firstTowerAssist,stats.firstInhibitorKill,stats.firstInhibitorAssist,stats.combatPlayerScore,stats.objectivePlayerScore,stats.totalPlayerScore,stats.totalScoreRank,stats.playerScore0,stats.playerScore1,stats.playerScore2,stats.playerScore3,stats.playerScore4,stats.playerScore5,stats.playerScore6,stats.playerScore7,stats.playerScore8,stats.playerScore9,stats.perk0,stats.perk0Var1,stats.perk0Var2,stats.perk0Var3,stats.perk1,stats.perk1Var1,stats.perk1Var2,stats.perk1Var3,stats.perk2,stats.perk2Var1,stats.perk2Var2,stats.perk2Var3,stats.perk3,stats.perk3Var1,stats.perk3Var2,stats.perk3Var3,stats.perk4,stats.perk4Var1,stats.perk4Var2,stats.perk4Var3,stats.perk5,stats.perk5Var1,stats.perk5Var2,stats.perk5Var3,stats.perkPrimaryStyle,stats.perkSubStyle,stats.statPerk0,stats.statPerk1,stats.statPerk2,timeline.participantId,timeline.role,timeline.lane,subType,gameLength,timeline.creepsPerMinDeltas.10-20,timeline.creepsPerMinDeltas.0-10,timeline.xpPerMinDeltas.10-20,timeline.xpPerMinDeltas.0-10,timeline.goldPerMinDeltas.10-20,timeline.goldPerMinDeltas.0-10,timeline.damageTakenPerMinDeltas.10-20,timeline.damageTakenPerMinDeltas.0-10,timeline.csDiffPerMinDeltas.10-20,timeline.csDiffPerMinDeltas.0-10,timeline.xpDiffPerMinDeltas.10-20,timeline.xpDiffPerMinDeltas.0-10,timeline.damageTakenDiffPerMinDeltas.10-20,timeline.damageTakenDiffPerMinDeltas.0-10,stats.neutralMinionsKilledTeamJungle,stats.neutralMinionsKilledEnemyJungle,stats.wardsPlaced,stats.wardsKilled,timeline.creepsPerMinDeltas.30-end,timeline.creepsPerMinDeltas.20-30,timeline.xpPerMinDeltas.30-end,timeline.xpPerMinDeltas.20-30,timeline.goldPerMinDeltas.30-end,timeline.goldPerMinDeltas.20-30,timeline.csDiffPerMinDeltas.30-end,timeline.csDiffPerMinDeltas.20-30,timeline.xpDiffPerMinDeltas.30-end,timeline.xpDiffPerMinDeltas.20-30,timeline.damageTakenPerMinDeltas.30-end,timeline.damageTakenPerMinDeltas.20-30,timeline.damageTakenDiffPerMinDeltas.30-end,timeline.damageTakenDiffPerMinDeltas.20-30,highestAchievedSeasonTier
10,200,523,7,4,10,True,3033,3508,3006,3085,3031,0,3340,11,6,13,5,2,4,508,4,0,0,0,0,190409,3301,185145,1963,961,32568,1788,29796,983,5179,3,10792,18753,6341,23,28,18897,8236,10432,228,15248,13700,3,0,192,34,231,15,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,40,0,9111,724,480,0,9103,24,10,0,8017,2900,0,0,8139,1233,0,0,8135,359,5,0,8000,8100,5005,5008,5002,10,DUO_CARRY,BOTTOM,420,1955,6.4,7.3999999999999995,456.9,292.2,459.6,248.6,650.6,213.9,-0.25,0.1499999999999999,11.5,-47.599999999999994,-223.05,156.25,30.0,4.0,8.0,8.0,,4.4,,519.2,,551.7,,-0.7500000000000002,,64.45000000000002,,817.0999999999999,,-330.99999999999994,
3,100,523,7,4,3,True,1055,3508,3006,3085,3031,1036,3340,7,3,15,5,2,1,750,1,0,0,0,0,170824,1578,158305,10940,1425,27398,924,23938,2534,4091,3,9116,23013,9957,12,25,14791,5043,9457,291,12741,11250,5,1,177,24,279,14,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8008,2,50,0,9111,234,440,0,9103,21,20,0,8017,1556,0,0,8139,916,0,0,8135,882,5,0,8000,8100,5005,5008,5002,3,DUO_CARRY,BOTTOM,420,1707,6.4,7.8,557.4,296.6,539.0,287.6,436.2,160.6,0.050000000000000044,0.8500000000000001,141.0,18.85000000000001,-432.95,-132.00000000000003,16.0,8.0,6.0,3.0,,,,,,,,,,,,,,,
7,200,20,14,4,7,False,3020,3152,3065,3113,1058,0,3340,8,6,6,4,1,2,360,0,0,0,0,0,51348,23801,9544,18002,0,11808,9486,1225,1096,7562,1,11036,0,0,3,20,21357,7179,12140,2037,9533,8500,0,0,44,7,95,14,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,801,13,288,8126,356,0,0,8138,30,0,0,8106,5,0,0,8234,8853,0,0,8275,7,0,0,8100,8200,5008,5008,5002,7,DUO_SUPPORT,NONE,1020,996,,2.7,,681.7,,563.7,,742.9,,-0.7,,-11.919999999999959,,227.46000000000004,7.0,0.0,2.0,0.0,,,,,,,,,,,,,,,
8,200,21,7,4,8,True,3026,3508,3006,3031,3094,3072,3340,17,5,12,8,3,3,698,3,1,0,0,0,332011,7721,311865,12424,1164,53028,2667,46289,4071,6515,4,18266,31583,9656,22,15,26978,11201,15290,486,20658,17700,4,1,288,36,208,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8005,2698,1319,1379,9111,1318,580,0,9104,13,20,0,8017,2979,0,0,8226,250,824,0,8236,28,0,0,8000,8200,5005,5008,5002,8,DUO_CARRY,BOTTOM,420,2350,8.4,8.0,478.5,316.20000000000005,635.4000000000001,309.1,539.4000000000001,333.0,0.7,0.8,48.849999999999994,-33.80000000000004,-62.69999999999993,121.24999999999999,16.0,8.0,12.0,3.0,4.0,7.7,611.6,529.6,442.8,536.9,0.6999999999999997,0.8500000000000004,181.60000000000014,73.19999999999999,848.6,543.0,178.5000000000001,112.64999999999998,
3,100,157,3,4,3,False,3031,3087,3047,3078,1053,0,3340,7,7,11,4,2,1,263,1,0,0,0,0,158197,26634,125022,6540,610,14477,2881,11515,80,5635,1,18792,2992,2143,5,20,20125,6231,13294,600,12200,12233,1,0,158,28,119,14,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,537,0,0,9111,752,360,0,9104,15,30,0,8017,648,0,0,8139,596,0,0,8135,2346,5,0,8000,8100,5005,5008,5002,3,DUO_CARRY,BOTTOM,420,1695,6.699999999999999,4.4,463.8,292.6,389.8,275.4,590.5,321.8,0.7499999999999996,-1.0499999999999998,-26.80000000000001,-28.799999999999983,93.64999999999992,-109.79999999999998,21.0,6.0,4.0,0.0,,,,,,,,,,,,,,,
4,100,523,7,4,4,False,3085,3508,3006,3031,0,0,3340,6,10,5,3,2,2,265,1,0,0,0,0,139269,2664,120424,16180,474,18681,979,17701,0,4493,3,12842,464,0,0,20,22637,2547,19736,354,11699,10900,0,0,159,5,200,13,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,10,0,9111,398,220,0,9103,0,0,0,8017,1117,0,0,8139,885,0,0,8135,434,5,0,8000,8100,5005,5008,5002,4,DUO_CARRY,BOTTOM,420,1412,4.9,6.0,511.5,273.4,608.3,224.70000000000002,737.2,454.6,-0.30000000000000004,-1.0999999999999999,45.49999999999997,-109.65,114.10000000000008,97.20000000000003,5.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
5,100,157,3,4,5,True,3072,3087,3006,3031,3812,0,3340,7,6,5,2,2,3,542,1,0,0,0,0,241001,32915,201567,6519,796,15113,1731,13072,310,5287,1,23058,12350,6186,23,17,19472,2581,13588,3302,16159,14700,5,1,259,48,154,17,0,0,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,811,0,0,9111,424,240,0,9104,17,0,0,8299,383,0,0,8139,721,0,0,8135,1166,5,0,8000,8100,5005,5008,5002,5,DUO_CARRY,BOTTOM,420,1991,10.600000000000001,6.5,514.3,288.4,552.3,248.5,486.4,209.39999999999998,2.5000000000000004,0.0,126.35,-27.5,-76.19999999999999,-2.6000000000000085,29.0,16.0,8.0,8.0,,7.5,,588.3,,547.1,,1.7,,5.849999999999966,,939.5,,174.09999999999997,
9,200,145,7,4,9,False,1055,3095,3006,3086,0,0,3340,2,7,1,2,1,1,318,0,0,0,0,0,62573,9217,52896,460,337,5742,2192,3549,0,860,2,3448,825,573,6,0,12990,4335,6686,1968,6781,6200,0,0,141,4,36,10,0,0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,276,193,82,9111,71,60,0,9104,0,0,0,8017,178,0,0,8275,8,0,0,8236,14,0,0,8000,8200,5005,5008,5002,9,DUO_CARRY,BOTTOM,420,1220,5.9,8.2,351.8,307.70000000000005,280.1,343.9,809.2,302.1,-0.050000000000000266,0.10000000000000009,-132.35,-48.650000000000006,428.19999999999993,17.55000000000001,4.0,0.0,5.0,0.0,,,,,,,,,,,,,,,
5,100,43,32,4,5,False,3285,3504,3174,3020,3089,3165,2052,18,9,29,4,3,6,243,3,1,0,0,0,80332,74521,5355,455,0,32359,30187,1716,455,7237,5,22050,998,998,0,35,26278,16929,9032,316,16642,15300,0,0,51,0,198,18,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,2737,1060,0,8275,15,0,0,8234,9968,0,0,8237,805,0,0,8453,762,3810,0,8401,409,0,0,8200,8400,5008,5008,5002,5,DUO_CARRY,MIDDLE,450,1436,1.9000000000000001,2.2,1383.5,770.3,740.4,482.9,1269.3,640.7,,,,,,,,,,,,,,,,,,,,,,,,,
10,200,131,32,4,10,False,3139,3152,3165,3089,3115,3020,2052,23,15,17,5,3,7,147,7,2,0,0,0,138701,123901,13098,1702,0,46673,40164,5082,1427,5416,1,42304,378,378,0,14,41555,27197,14038,320,18319,17700,1,0,90,0,55,18,0,0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,3370,0,0,8009,3020,500,0,9104,9,40,0,8014,1636,0,0,8275,32,0,0,8234,6769,0,0,8000,8200,5005,5008,5002,10,DUO,MIDDLE,450,1602,3.5999999999999996,3.2,1122.8,650.5,741.9,564.6,1907.0,939.7,,,,,,,,,,,,,,,,,,,,,,,,,
2,100,498,7,4,2,False,3508,3006,3094,3031,1037,1036,2052,8,10,17,2,1,2,165,0,0,0,0,0,85116,2910,82067,139,464,18524,821,17564,139,4969,4,7886,904,904,0,21,21104,11555,9092,457,12174,11725,1,0,78,0,23,16,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,10,0,9111,534,250,0,9104,4,50,0,8017,680,0,0,8139,1235,0,0,8135,1631,5,0,8000,8100,5005,5008,5002,2,DUO,NONE,450,1099,,4.6,,702.4,,600.0999999999999,,954.0,,0.17999999999999938,,-12.699999999999932,,-101.47999999999996,,,,,,,,,,,,,,,,,,,
5,100,21,7,4,5,False,3031,3508,3006,3123,0,0,3340,4,6,6,2,2,2,488,1,0,0,0,0,101941,5013,93847,3081,780,14058,1298,12648,112,1671,2,4781,1587,885,6,6,14420,6184,7815,420,9706,9100,0,0,176,4,169,12,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,678,448,229,9111,418,200,0,9104,13,20,0,8017,655,0,0,8275,7,0,0,8237,332,0,0,8000,8200,5005,5008,5002,5,DUO_CARRY,BOTTOM,420,1386,7.2,7.6,445.79999999999995,351.5,444.9,370.1,761.3,349.4,-0.9499999999999993,0.050000000000000266,-100.40000000000006,16.69999999999999,369.1500000000001,101.74999999999997,4.0,0.0,3.0,2.0,,,,,,,,,,,,,,,
7,200,110,7,4,7,True,3142,3158,3033,3179,3814,0,3340,6,3,7,3,2,2,654,2,0,0,0,0,177804,5934,156772,15097,0,15682,1611,14071,0,2923,4,5640,10695,6003,32,24,11547,4342,7027,177,14193,12175,4,0,247,8,268,15,1,0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8229,1539,0,0,8275,9,0,0,8210,0,0,0,8237,500,0,0,8304,12,0,0,8347,0,0,0,8200,8300,5005,5008,5002,7,DUO_CARRY,BOTTOM,420,2047,7.7,7.1,427.70000000000005,285.0,379.20000000000005,232.5,355.29999999999995,164.4,1.3499999999999996,-0.6500000000000004,46.599999999999966,-31.349999999999966,-303.45000000000005,-84.35,4.0,4.0,11.0,12.0,,6.5,,436.20000000000005,,492.6,,1.0999999999999996,,181.04999999999998,,360.7,,-290.65,
2,100,523,7,4,2,False,3031,3508,3006,3085,1053,0,3340,5,3,3,3,2,1,702,1,0,0,0,0,175835,3804,171442,588,644,25797,830,24757,210,5121,3,9430,10476,1829,26,21,18314,5831,11394,1088,11929,11875,0,0,191,30,286,14,1,0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,30,0,9111,459,160,0,9104,17,10,0,8017,1948,0,0,8139,975,0,0,8135,660,5,0,8000,8100,5005,5008,5002,2,DUO_CARRY,BOTTOM,420,1739,4.9,7.6,309.2,349.4,366.29999999999995,365.1,537.7,278.70000000000005,-0.75,0.14999999999999947,-92.8,0.6500000000000199,-80.39999999999998,-87.19999999999996,22.0,0.0,8.0,3.0,,,,,,,,,,,,,,,
7,200,429,1,4,7,False,3091,3153,3006,3085,3156,0,3340,3,14,4,0,1,0,313,0,0,0,0,0,164327,2493,159181,2653,448,17431,2106,15277,48,4211,1,19584,8746,2397,32,25,34468,22408,10258,1801,14242,13650,0,0,227,28,288,16,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,20,0,9111,547,140,0,9104,22,30,0,8017,961,0,0,8139,890,0,0,8135,1774,5,0,8000,8100,5005,5008,5002,7,DUO_CARRY,BOTTOM,420,2591,7.0,7.3,344.6,278.6,330.7,272.9,678.0999999999999,405.8,1.0999999999999999,0.0,-44.30000000000001,-46.49999999999997,78.19999999999999,100.15000000000002,19.0,1.0,13.0,8.0,4.1,3.9,548.0,338.1,406.4,278.2,-1.9499999999999997,-1.0499999999999998,115.54999999999998,-91.45000000000006,961.8,883.3,124.59999999999997,142.59999999999997,
8,200,523,7,4,8,True,1055,3508,3006,1037,1038,3085,3340,4,2,8,4,2,1,1012,1,0,0,0,0,102794,639,100177,1978,510,14577,545,13640,392,3147,4,4960,6890,6117,11,17,8914,3762,4684,467,10043,9750,3,0,127,27,215,11,1,0,False,False,True,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,0,0,9111,263,240,0,9104,14,10,0,8014,304,0,0,8139,617,0,0,8135,512,4,0,8000,8100,5005,5008,5002,8,DUO_CARRY,BOTTOM,420,1291,5.5,6.800000000000001,431.9,312.3,544.9,349.90000000000003,518.2,131.9,-0.40000000000000013,0.10000000000000053,55.849999999999994,41.30000000000001,-48.94999999999996,-62.10000000000001,16.0,9.0,5.0,3.0,,,,,,,,,,,,,,,
5,100,21,7,4,5,False,3031,3508,3006,3123,2015,3086,3340,1,8,3,0,1,0,340,0,0,0,0,0,194537,4450,185059,5027,794,19750,817,17861,1070,2912,3,7891,4289,0,16,9,19145,9159,9484,502,11160,10900,0,0,236,31,173,14,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1264,617,647,9111,217,80,0,9104,22,30,0,8014,285,0,0,8304,11,1,5,8345,3,0,0,8000,8300,5005,5008,5002,5,DUO_CARRY,BOTTOM,420,1922,6.2,8.7,271.4,328.0,279.2,286.8,512.0,236.39999999999998,-0.10000000000000031,0.7000000000000002,-76.55000000000001,17.700000000000017,252.54999999999995,16.65000000000002,22.0,0.0,8.0,3.0,,6.199999999999999,,501.9,,371.7,,0.7999999999999998,,-162.95000000000005,,803.6,,-34.64999999999998,
7,200,110,7,4,7,True,3142,2033,3179,3158,0,0,3340,4,1,3,3,1,1,317,0,0,0,0,0,58524,2821,55045,658,0,8246,1078,7072,96,473,2,1555,4467,2740,10,17,3383,504,2837,42,7371,6400,1,0,135,0,253,10,0,0,False,False,False,True,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,681,0,0,8226,250,260,0,8210,0,0,0,8237,317,0,0,8347,0,0,0,8304,9,0,0,8200,8300,5005,5008,5002,7,DUO,NONE,420,955,,8.3,,330.9,,369.2,,148.9,,0.5400000000000003,,48.75999999999999,,-51.26000000000002,0.0,0.0,5.0,2.0,,,,,,,,,,,,,,,
2,100,21,7,4,2,True,1055,3508,3006,3031,3086,2015,3340,6,2,7,4,3,2,521,1,1,0,0,0,128837,2836,125311,690,856,11981,1161,10791,28,2396,4,4834,13542,6721,16,6,10974,3183,7583,208,11711,10100,2,0,205,8,108,14,0,0,True,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,462,313,148,9111,535,260,0,9104,18,20,0,8014,353,0,0,8304,10,3,0,8345,3,0,0,8000,8300,5005,5008,5002,2,DUO_CARRY,BOTTOM,420,1552,9.3,7.6,461.1,282.9,388.2,329.2,513.4,292.5,0.8499999999999996,0.6999999999999997,13.650000000000034,-20.950000000000003,100.65000000000003,130.85,8.0,0.0,6.0,5.0,,,,,,,,,,,,,,,
4,100,21,14,4,4,True,2421,3508,3031,3033,3006,3094,3363,7,5,11,3,2,3,639,2,0,0,0,0,295437,6541,281884,7011,910,37153,1456,34230,1466,604,1,7035,28851,13233,28,11,18438,9109,8644,684,17254,14125,3,0,246,62,175,17,1,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1004,751,252,9111,238,360,0,9104,16,20,0,8014,755,0,0,8304,10,3,0,8345,3,0,0,8000,8300,5005,5008,5002,4,DUO,MIDDLE,420,2077,8.6,8.4,521.9,386.3,528.8,310.0,581.2,211.5,,,,,,,33.0,15.0,8.0,5.0,,4.1,,589.5,,537.1,,,,,,1003.0999999999999,,,
10,200,110,7,4,10,True,3142,2420,3179,3158,3814,3033,3340,11,3,2,8,3,2,888,3,2,0,0,0,154364,4423,147671,2270,0,13564,1346,12109,108,1939,2,4727,15170,9289,25,21,11322,2340,8544,438,13986,12750,4,1,210,10,208,14,0,0,False,False,True,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,598,0,0,8226,250,495,0,8210,0,0,0,8237,287,0,0,8304,10,3,0,8347,0,0,0,8200,8300,5005,5008,5002,10,DUO_CARRY,BOTTOM,420,1814,5.9,7.4,420.5,303.5,582.0,293.4,473.0,138.6,0.95,0.1499999999999999,100.35000000000002,15.900000000000006,-228.40000000000003,-69.10000000000001,9.0,0.0,7.0,10.0,,7.699999999999999,,472.29999999999995,,460.59999999999997,,-1.2500000000000004,,80.29999999999998,,520.6,,-352.6,
9,200,15,7,4,9,False,3031,3006,3046,3508,1053,0,2052,7,6,12,3,2,2,281,1,0,0,0,0,107444,0,107444,0,465,18827,0,18827,0,4418,4,7749,708,708,0,0,15235,6557,8100,576,12232,11400,0,0,112,0,7,16,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,10,0,9111,642,190,0,9104,9,30,0,8299,783,0,0,8139,1361,0,0,8106,5,0,0,8000,8100,5005,5008,5002,9,DUO,NONE,450,1019,,5.1,,661.0,,583.4000000000001,,554.6,,0.03999999999999959,,-14.339999999999947,,-24.619999999999948,,,,,,,,,,,,,,,,,,,
4,100,126,32,4,4,False,3043,3071,3158,3812,3053,3072,2052,16,13,27,4,2,3,188,2,0,0,0,0,119207,19372,92254,7580,0,37297,6997,29184,1115,11076,1,43866,2577,2577,0,13,45739,15483,19974,10281,17386,17000,3,2,89,0,109,18,0,0,False,False,True,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1842,0,0,9111,1521,430,0,9104,5,10,0,8014,1277,0,0,8143,627,0,0,8135,3679,5,0,8000,8100,5005,5008,5002,4,DUO_SUPPORT,TOP,450,1577,3.3,3.5,1017.2,726.0,572.2,643.0,2018.7,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,200,163,7,4,7,False,1056,3285,3020,3165,3136,1026,3340,5,4,7,3,2,2,900,1,0,0,0,0,109437,98117,10744,574,0,25058,23484,999,574,6740,3,6178,1228,1228,11,19,17086,8594,8466,26,10482,10225,0,0,151,20,333,12,1,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1192,0,0,8126,752,0,0,8138,30,0,0,8135,4149,4,0,8226,250,1096,0,8237,743,0,0,8100,8200,5008,5008,5002,7,DUO_CARRY,BOTTOM,420,1627,6.0,7.1000000000000005,347.5,327.4,324.29999999999995,342.2,717.2,192.70000000000002,0.7499999999999998,1.0500000000000003,-0.10000000000000853,28.64999999999999,55.549999999999955,-174.45,16.0,0.0,7.0,0.0,,,,,,,,,,,,,,,
3,100,202,7,4,3,False,1038,3095,3111,3094,1018,0,3340,7,6,2,5,2,1,418,1,0,0,0,0,155895,16618,122401,16875,1501,16571,2756,13438,376,3237,4,7320,2260,732,19,30,19529,7429,10324,1774,10395,9575,0,0,183,14,237,12,1,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1627,0,0,8009,1242,500,0,9103,0,0,0,8017,845,0,0,8275,9,0,0,8236,14,0,0,8000,8200,5005,5008,5002,3,DUO_CARRY,BOTTOM,420,1649,8.2,5.7,322.7,350.6,359.4,362.6,704.4000000000001,403.3,1.15,0.1499999999999999,-23.25,81.75,196.10000000000005,12.800000000000011,14.0,0.0,7.0,2.0,,,,,,,,,,,,,,,
5,100,110,7,4,5,True,3142,3814,3179,1036,0,3158,3363,7,2,5,3,2,2,612,2,0,0,0,0,102886,4957,90983,6946,0,14000,1436,12563,0,2745,5,4262,17269,4934,19,17,9426,1537,7699,190,10504,9725,3,0,152,6,167,12,1,0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1070,0,0,8226,250,366,0,8210,0,0,0,8237,313,0,0,8304,9,4,5,8347,0,0,0,8200,8300,5005,5008,5002,5,DUO_CARRY,BOTTOM,420,1437,6.6,7.199999999999999,404.9,279.4,448.8,347.9,379.5,247.3,-1.05,0.2500000000000002,26.599999999999994,33.3,-210.2,-74.54999999999995,4.0,0.0,7.0,3.0,,,,,,,,,,,,,,,
4,100,64,11,4,4,False,1400,1028,3047,2055,3742,3067,3340,1,7,10,0,1,0,775,0,0,0,0,0,122950,25192,90148,7609,0,7550,1042,5517,991,8599,1,28487,7785,598,31,20,31661,11173,20332,156,9621,8800,0,0,21,106,542,14,11,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,166,0,0,9111,946,220,0,9105,24,30,0,8014,78,0,0,8143,166,0,0,8105,15,5,0,8000,8100,5005,5008,5002,4,NONE,JUNGLE,420,2176,0.30000000000000004,0.2,198.3,274.29999999999995,217.39999999999998,227.3,980.9000000000001,588.7,,,,,,,82.0,4.0,21.0,4.0,1.0,1.1,607.6,447.6,277.0,313.4,,,,,1083.8,563.7,,,
5,100,498,7,4,5,False,1055,3508,3006,1018,0,0,3340,1,4,0,0,1,0,523,0,0,0,0,0,78779,368,78197,213,344,9480,329,8937,213,1405,3,3686,305,0,3,11,9201,3758,5442,0,6789,5700,0,0,175,0,12,11,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,1,30,0,9111,59,20,0,9104,0,0,0,8014,120,0,0,8139,560,0,0,8135,352,1,0,8000,8100,5005,5008,5002,5,DUO_CARRY,BOTTOM,420,1333,9.1,7.300000000000001,387.4,257.9,340.9,242.7,548.3,195.2,-0.7999999999999998,-0.4500000000000002,-9.149999999999977,-34.599999999999994,78.80000000000001,-38.94999999999997,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,
5,100,131,14,4,5,False,3089,3135,3020,3165,3115,3065,3340,19,8,6,7,2,6,551,4,0,0,0,0,301736,251045,36170,14520,0,48626,42575,4121,1930,9614,1,43985,5112,5112,21,8,33887,21462,11423,1001,20179,20725,1,0,251,56,28,18,1,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,3310,0,0,8009,3054,500,0,9104,17,10,0,8299,1086,0,0,8139,1421,0,0,8135,4574,5,0,8000,8100,5005,5008,5003,5,SOLO,MIDDLE,420,2446,6.1,6.4,527.0,422.29999999999995,539.3,319.6,749.6,370.5,0.10000000000000009,1.5999999999999999,26.49999999999997,37.5,-579.0999999999999,-197.60000000000002,48.0,8.0,12.0,3.0,8.0,4.2,816.4,470.40000000000003,621.8,463.5,3.1,-0.9000000000000001,83.89999999999998,-219.29999999999995,853.2,1032.4,-894.8,-197.50000000000006,
3,100,13,12,4,3,False,3040,2033,3916,3047,0,0,3340,1,9,4,0,1,0,579,0,0,0,0,0,95811,85534,10277,0,0,7291,6931,359,0,0,0,12607,0,0,7,10,20346,3444,16503,398,7584,6175,0,0,140,16,55,13,1,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,12,0,0,8224,642,0,0,8234,6603,0,0,8236,24,0,0,8410,52,0,0,8304,11,1,5,8200,8300,5007,5008,5002,3,DUO,MIDDLE,420,1511,5.2,5.7,353.4,448.8,269.0,237.20000000000002,790.7,432.6,,,,,,,16.0,0.0,5.0,0.0,,,,,,,,,,,,,,,
7,200,18,7,4,7,False,3094,3095,3006,0,0,0,3340,1,5,2,0,1,0,745,0,0,0,0,0,80505,22918,57071,516,357,4892,1519,3001,372,1999,2,5928,1538,1538,16,3,14528,3007,10767,754,8107,7475,1,0,169,4,39,12,1,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,1,10,0,9111,343,60,0,9104,0,0,0,8014,46,0,0,8139,530,0,0,8135,240,3,0,8000,8100,5005,5008,5002,7,DUO_CARRY,BOTTOM,420,1627,7.1,6.5,347.9,309.5,311.4,233.9,501.59999999999997,318.2,-0.14999999999999947,-0.6500000000000004,-57.950000000000045,-59.8,226.89999999999998,197.54999999999998,4.0,0.0,6.0,4.0,,,,,,,,,,,,,,,
5,100,523,7,4,5,True,1054,3508,3111,1042,1018,0,3340,2,4,3,2,2,1,502,1,0,0,0,0,48513,615,47897,0,391,3022,233,2788,0,1225,2,3225,4099,1105,6,5,8080,3757,4125,196,6192,6000,0,0,93,12,78,10,0,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,0,30,0,9111,145,100,0,9104,19,20,0,8014,74,0,0,8139,279,0,0,8135,96,3,0,8000,8100,5005,5008,5002,5,DUO_CARRY,BOTTOM,420,1228,4.3,5.0,424.3,237.9,356.7,206.8,408.1,399.9,-1.6999999999999997,-0.6000000000000001,-19.75,-39.0,-247.39999999999998,137.90000000000003,5.0,0.0,3.0,1.0,,,,,,,,,,,,,,,
